StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4_1,Q4_2,Q4_3,Q4_10,Q4_11,Q4_12,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q6_1,Q7_1
Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Participant ID,Alpha ID,Ring ID,NASA-TLX - How mentally fatiguing was the procedure?,NASA-TLX - How physically fatiguing was the procedure?,NASA-TLX - How hurried or rushed was the pace of the procedure?,"NASA-TLX - How insecure, discouraged, irritated, stressed and annoyed were you?",NASA-TLX - How hard did you have to work to accomplish your level of performance?,NASA-TLX - How successful were you in accomplishing that you were asked to do?,MDMT - Reliable,MDMT - Capable,MDMT - Predictable,MDMT - Skilled,MDMT - Someone you can count on,MDMT - Competent,MDMT - Consistent,MDMT - Meticulous,Perceived autonomy - How autonomous did you feel the robot was?,Single-scale trust - How much did you trust the robot?
"{""ImportId"":""startDate"",""timeZone"":""Australia/Canberra""}","{""ImportId"":""endDate"",""timeZone"":""Australia/Canberra""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""Australia/Canberra""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID8_TEXT""}","{""ImportId"":""QID9_TEXT""}","{""ImportId"":""QID13_TEXT""}","{""ImportId"":""QID1_1""}","{""ImportId"":""QID1_2""}","{""ImportId"":""QID1_3""}","{""ImportId"":""QID1_10""}","{""ImportId"":""QID1_11""}","{""ImportId"":""QID1_12""}","{""ImportId"":""QID6_1""}","{""ImportId"":""QID6_2""}","{""ImportId"":""QID6_3""}","{""ImportId"":""QID6_4""}","{""ImportId"":""QID6_5""}","{""ImportId"":""QID6_6""}","{""ImportId"":""QID6_7""}","{""ImportId"":""QID6_8""}","{""ImportId"":""QID10_1""}","{""ImportId"":""QID15_4""}"
2024-04-25 17:43:05,2024-04-25 17:44:06,0,128.250.0.211,100,61,1,2024-04-25 17:44:06,R_4PckuWfnefM2jno,,,,,-37.8159,144.9669,anonymous,EN,8,3,3,,,16,,4,16,5,5,5,5,5,5,5,5,5,5
2024-04-25 17:44:26,2024-04-25 17:45:19,0,128.250.0.211,100,53,1,2024-04-25 17:45:20,R_42LtuZSGP2xRPkv,,,,,-37.8159,144.9669,anonymous,EN,8,1,2,,,18,,5,18,8,8,8,8,8,8,8,8,10,10
2024-04-25 17:45:43,2024-04-25 17:46:40,0,128.250.0.211,100,57,1,2024-04-25 17:46:40,R_4nu3oFFnHNnUBmJ,,,,,-37.8159,144.9669,anonymous,EN,8,3,2,,,18,,3,17,5,5,5,5,5,5,5,5,5,5
2024-04-25 17:46:59,2024-04-25 17:47:50,0,128.250.0.211,100,51,1,2024-04-25 17:47:51,R_4LZIRa7QNCW2zN7,,,,,-37.8159,144.9669,anonymous,EN,8,1,3,,,16,,6,16,5,5,5,5,5,5,5,5,5,5
2024-04-25 17:49:04,2024-04-25 17:50:17,0,128.250.0.211,100,72,1,2024-04-25 17:50:17,R_4f3Rlv2hYo9wdWh,,,,,-37.8159,144.9669,anonymous,EN,8,3,1,,,19,,2,19,8,8,8,8,8,8,8,8,10,10
2024-04-25 17:50:39,2024-04-25 17:51:38,0,128.250.0.211,100,59,1,2024-04-25 17:51:39,R_4kOIejOpNnUf4qZ,,,,,-37.8159,144.9669,anonymous,EN,8,1,4,,,19,,3,18,8,8,8,8,8,8,8,8,10,10
2024-04-25 17:52:13,2024-04-25 17:53:04,0,128.250.0.211,100,50,1,2024-04-25 17:53:05,R_4WN2wWAt0iUsB3y,,,,,-37.8159,144.9669,anonymous,EN,8,5,4,,,15,,6,14,1,1,1,1,1,1,1,1,1,1
2024-04-25 17:53:24,2024-04-25 17:54:18,0,128.250.0.211,100,53,1,2024-04-25 17:54:18,R_4QgMP2Te6cKwd1n,,,,,-37.8159,144.9669,anonymous,EN,8,5,1,,,16,,4,16,1,1,1,1,1,1,1,1,1,1
2024-04-25 17:54:45,2024-04-25 17:55:44,0,128.250.0.211,100,58,1,2024-04-25 17:55:44,R_4bBq4kfSmtEIZiN,,,,,-37.8159,144.9669,anonymous,EN,8,5,3,,,16,,4,16,1,1,1,1,1,1,1,1,1,1
2024-04-25 17:37:22,2024-04-25 17:40:50,0,128.250.0.211,100,207,1,2024-04-25 17:55:51,R_4F3cLBYF6I2Gq6A,,,,,-37.8159,144.9669,anonymous,EN,8,3,4,,,3,,3,16,5,5,5,5,5,5,5,5,5,5
2024-04-25 17:56:04,2024-04-25 17:56:57,0,128.250.0.211,100,53,1,2024-04-25 17:56:58,R_4o5dLkkOIwAQ6n6,,,,,-37.8159,144.9669,anonymous,EN,8,5,2,,,16,,5,15,1,1,1,1,1,1,1,1,1,1
2024-04-30 09:47:27,2024-04-30 09:50:09,0,128.250.0.195,100,162,1,2024-04-30 09:50:09,R_4fC4jZZHHiVGRNs,,,,,-37.8159,144.9669,anonymous,EN,9,1,1,3,3,16,,4,18,7,6,7,8,6,6,7,7,9,7
2024-04-30 09:50:33,2024-04-30 09:52:02,0,128.250.0.195,100,88,1,2024-04-30 09:52:02,R_4or9GCOiyitE8LL,,,,,-37.8159,144.9669,anonymous,EN,9,1,2,2,2,4,3,5,16,7,7,7,7,6,6,6,6,8,7
2024-04-30 09:52:23,2024-04-30 09:53:59,0,128.250.0.195,100,96,1,2024-04-30 09:53:59,R_4NzgdUrwIE6JApl,,,,,-37.8159,144.9669,anonymous,EN,9,3,4,4,8,8,5,6,9,7,6,4,7,6,6,5,5,4,6
2024-04-30 09:54:18,2024-04-30 09:55:41,0,128.250.0.195,100,82,1,2024-04-30 09:55:42,R_4K2nPe0SZHfgG3y,,,,,-37.8159,144.9669,anonymous,EN,9,1,3,4,4,3,8,4,13,6,6,7,7,6,5,7,6,9,7
2024-04-30 09:56:00,2024-04-30 09:57:22,0,128.250.0.195,100,82,1,2024-04-30 09:57:22,R_4MiriIgujmdBudX,,,,,-37.8159,144.9669,anonymous,EN,9,3,3,10,9,5,9,7,8,7,7,6,6,5,7,6,5,4,4
2024-04-30 09:57:45,2024-04-30 09:58:46,0,128.250.0.195,100,61,1,2024-04-30 09:58:47,R_4ZNSiFLW6UQYXiE,,,,,-37.8159,144.9669,anonymous,EN,9,1,4,3,4,3,7,7,9,6,6,7,7,5,5,6,5,5,5
2024-04-30 09:59:43,2024-04-30 10:01:38,0,128.250.0.195,100,115,1,2024-04-30 10:01:39,R_4Xn4rgsMrD6DuJr,,,,,-37.8159,144.9669,anonymous,EN,9,3,2,7,6,6,7,9,8,6,7,6,6,6,6,7,6,4,5
2024-04-30 10:02:01,2024-04-30 10:03:03,0,128.250.0.195,100,61,1,2024-04-30 10:03:04,R_4eV0hiDSQQvOZI5,,,,,-37.8159,144.9669,anonymous,EN,9,5,1,7,5,8,8,11,8,6,6,6,7,5,5,6,5,5,5
2024-04-30 10:03:23,2024-04-30 10:04:29,0,128.250.0.195,100,66,1,2024-04-30 10:04:30,R_4QTZiKBYMRBKF2x,,,,,-37.8159,144.9669,anonymous,EN,9,3,1,8,8,6,8,8,11,7,7,6,6,6,6,6,6,5,6
2024-04-30 10:04:49,2024-04-30 10:05:56,0,128.250.0.195,100,67,1,2024-04-30 10:05:57,R_4yngvy835KukTqp,,,,,-37.8159,144.9669,anonymous,EN,9,5,2,10,7,11,8,8,9,6,6,7,7,5,6,7,6,2,4
2024-04-30 10:06:18,2024-04-30 10:07:31,0,128.250.0.195,100,72,1,2024-04-30 10:07:31,R_4N4aNH2L0KNp7iH,,,,,-37.8159,144.9669,anonymous,EN,9,5,4,7,10,10,10,13,11,7,6,6,7,5,7,7,6,3,2
2024-04-30 10:07:51,2024-04-30 10:08:49,0,128.250.0.195,100,58,1,2024-04-30 10:08:50,R_4mRekhL9MTKzQ2o,,,,,-37.8159,144.9669,anonymous,EN,9,5,3,13,10,9,11,11,10,7,6,5,7,6,6,6,5,3,3
2024-04-30 10:37:44,2024-04-30 10:44:02,0,128.250.0.195,100,377,1,2024-04-30 10:44:02,R_4PZfknWVAiXQ841,,,,,-37.8159,144.9669,anonymous,EN,10,1,2,2,2,2,1,3,14,8,8,6,9,9,8,8,9,8,9
2024-04-30 10:44:21,2024-04-30 10:45:44,0,128.250.0.195,100,82,1,2024-04-30 10:45:44,R_4J91EQByyuFIrIH,,,,,-37.8159,144.9669,anonymous,EN,10,1,3,1,2,4,1,4,11,7,8,6,9,9,6,6,9,6,10
2024-04-30 10:46:08,2024-04-30 10:47:17,0,128.250.0.195,100,69,1,2024-04-30 10:47:18,R_4AKi9HjlCT3Xrn3,,,,,-37.8159,144.9669,anonymous,EN,10,1,1,2,2,6,1,2,18,8,8,8,9,9,7,7,9,9,10
2024-04-30 10:47:37,2024-04-30 10:48:50,0,128.250.0.195,100,72,1,2024-04-30 10:48:50,R_4MMr9kIdjX8jqwu,,,,,-37.8159,144.9669,anonymous,EN,10,1,4,3,4,6,1,5,13,6,8,5,9,9,8,6,9,7,10
2024-04-30 10:49:14,2024-04-30 10:50:33,0,128.250.0.195,100,79,1,2024-04-30 10:50:34,R_4Dnwhbaq3h5MKUJ,,,,,-37.8159,144.9669,anonymous,EN,10,3,4,2,3,7,1,7,8,5,7,7,9,9,6,5,9,6,10
2024-04-30 10:50:51,2024-04-30 10:52:12,0,128.250.0.195,100,80,1,2024-04-30 10:52:12,R_4fZAJQAQGNIiD2s,,,,,-37.8159,144.9669,anonymous,EN,10,5,1,2,4,5,1,6,10,5,5,7,9,9,7,4,9,3,10
2024-04-30 10:55:06,2024-04-30 10:57:05,0,128.250.0.195,100,119,1,2024-04-30 10:57:06,R_4jk6F2PQNtMlOFd,,,,,-37.8159,144.9669,anonymous,EN,10,3,3,3,3,4,1,7,8,4,3,7,9,9,8,7,9,2,10
2024-04-30 10:57:27,2024-04-30 10:58:45,0,128.250.0.195,100,78,1,2024-04-30 10:58:46,R_49RKHYkLIe1iZON,,,,,-37.8159,144.9669,anonymous,EN,10,5,2,3,5,8,1,7,10,6,6,5,9,9,7,7,9,3,10
2024-04-30 10:59:06,2024-04-30 11:00:09,0,128.250.0.195,100,62,1,2024-04-30 11:00:09,R_4WTFoy7KmgBj473,,,,,-37.8159,144.9669,anonymous,EN,10,3,2,3,2,8,1,6,9,6,6,4,9,9,8,5,9,4,10
2024-04-30 11:00:33,2024-04-30 11:01:35,0,128.250.0.195,100,62,1,2024-04-30 11:01:36,R_4IFjxalWXdNbJZL,,,,,-37.8159,144.9669,anonymous,EN,10,5,3,6,3,6,1,5,6,6,7,4,9,9,7,6,9,3,10
2024-04-30 11:01:58,2024-04-30 11:02:56,0,128.250.0.195,100,58,1,2024-04-30 11:02:56,R_4Os0FE5rsOXz8zg,,,,,-37.8159,144.9669,anonymous,EN,10,3,1,2,2,4,1,3,11,5,7,7,9,9,7,4,9,5,10
2024-04-30 11:03:19,2024-04-30 11:04:36,0,128.250.0.195,100,76,1,2024-04-30 11:04:36,R_4BaEeIR8etgSnst,,,,,-37.8159,144.9669,anonymous,EN,10,5,4,2,3,4,1,7,6,6,5,3,9,9,7,7,9,5,10
2024-05-01 10:36:16,2024-05-01 10:39:27,0,128.250.0.195,100,191,1,2024-05-01 10:39:28,R_433imUjF0TQmXRA,,,,,-37.8159,144.9669,anonymous,EN,11,1,3,4,3,5,3,6,17,7,7,7,7,7,7,7,7,7,9
2024-05-01 10:39:57,2024-05-01 10:40:53,0,128.250.0.195,100,55,1,2024-05-01 10:40:54,R_4ksM7culs4nEaqM,,,,,-37.8159,144.9669,anonymous,EN,11,1,4,2,3,3,3,2,18,7,7,7,7,7,7,7,7,5,8
2024-05-01 10:41:14,2024-05-01 10:42:02,0,128.250.0.195,100,48,1,2024-05-01 10:42:03,R_4iEZMgkHv1gW77O,,,,,-37.8159,144.9669,anonymous,EN,11,1,2,2,2,1,1,2,19,8,8,8,8,8,8,8,8,7,9
2024-05-01 10:42:23,2024-05-01 10:43:15,0,128.250.0.195,100,51,1,2024-05-01 10:43:15,R_4l51fFZ60swfHFh,,,,,-37.8159,144.9669,anonymous,EN,11,5,1,4,6,5,5,6,13,6,6,6,6,6,6,6,6,3,5
2024-05-01 10:43:39,2024-05-01 10:44:22,0,128.250.0.195,100,42,1,2024-05-01 10:44:22,R_4Nja3rCvlVj4Uc9,,,,,-37.8159,144.9669,anonymous,EN,11,1,1,2,2,2,2,2,19,8,8,8,8,8,8,8,8,9,9
2024-05-01 10:44:47,2024-05-01 10:45:54,0,128.250.0.195,100,67,1,2024-05-01 10:45:54,R_4Li5MRYKG7YMniI,,,,,-37.8159,144.9669,anonymous,EN,11,5,2,5,6,6,6,7,15,5,6,4,5,5,6,5,5,1,5
2024-05-01 10:52:12,2024-05-01 10:53:13,0,128.250.0.195,100,61,1,2024-05-01 10:53:14,R_4SIxVAAtH6CxaDf,,,,,-37.8159,144.9669,anonymous,EN,11,3,4,4,5,5,5,6,12,6,6,5,6,5,5,5,5,2,5
2024-05-01 10:53:35,2024-05-01 10:54:27,0,128.250.0.195,100,51,1,2024-05-01 10:54:28,R_45AvVELvLVrvNql,,,,,-37.8159,144.9669,anonymous,EN,11,5,3,7,6,6,6,7,12,6,6,4,6,5,5,4,5,2,5
2024-05-01 10:54:47,2024-05-01 10:55:33,0,128.250.0.195,100,45,1,2024-05-01 10:55:33,R_4alojkNS2PX2YAp,,,,,-37.8159,144.9669,anonymous,EN,11,3,3,2,2,5,2,2,15,7,7,7,7,7,7,7,7,8,8
2024-05-01 10:55:52,2024-05-01 10:56:48,0,128.250.0.195,100,56,1,2024-05-01 10:56:49,R_4gITHZt3QZiYCAX,,,,,-37.8159,144.9669,anonymous,EN,11,5,4,5,7,6,7,7,12,5,5,4,5,5,5,5,5,2,5
2024-05-01 10:57:09,2024-05-01 10:58:05,0,128.250.0.195,100,55,1,2024-05-01 10:58:06,R_4BOXIKSD8K9sRhf,,,,,-37.8159,144.9669,anonymous,EN,11,3,2,6,6,6,6,7,15,5,5,4,5,5,5,5,5,3,6
2024-05-01 10:58:22,2024-05-01 10:59:17,0,128.250.0.195,100,55,1,2024-05-01 10:59:17,R_4ZAyJDTy1JoPXoZ,,,,,-37.8159,144.9669,anonymous,EN,11,3,1,3,5,3,4,5,17,6,6,6,6,6,6,6,6,5,7
2024-05-01 11:54:18,2024-05-01 11:55:43,0,128.250.0.195,100,85,1,2024-05-01 11:55:43,R_4g1HQKrGvalMgWn,,,,,-37.8159,144.9669,anonymous,EN,12,1,4,1,1,1,1,1,20,8,8,8,8,1,8,8,8,9,5
2024-05-01 11:56:02,2024-05-01 11:56:45,0,128.250.0.195,100,43,1,2024-05-01 11:56:45,R_4fe2aL9uWsx2xvF,,,,,-37.8159,144.9669,anonymous,EN,12,5,1,1,1,1,1,1,19,7,7,7,7,2,7,7,7,8,5
2024-05-01 11:57:05,2024-05-01 11:57:44,0,128.250.0.195,100,39,1,2024-05-01 11:57:45,R_4aKoX2qyqA5POrS,,,,,-37.8159,144.9669,anonymous,EN,12,1,3,1,1,1,1,1,20,7,7,7,7,2,7,7,7,9,5
2024-05-01 11:58:06,2024-05-01 11:58:48,0,128.250.0.195,100,42,1,2024-05-01 11:58:49,R_4qDexpmuwlJBAAO,,,,,-37.8159,144.9669,anonymous,EN,12,5,2,1,1,1,1,1,20,8,8,8,8,2,8,8,8,9,5
2024-05-01 11:59:10,2024-05-01 11:59:44,0,128.250.0.195,100,33,1,2024-05-01 11:59:44,R_4Yalap0tVWGawbk,,,,,-37.8159,144.9669,anonymous,EN,12,1,2,1,1,1,1,1,20,8,8,8,8,2,8,8,8,9,5
2024-05-01 12:00:12,2024-05-01 12:00:52,0,128.250.0.195,100,40,1,2024-05-01 12:00:52,R_4OTMtRlOH0dcn72,,,,,-37.8159,144.9669,anonymous,EN,12,5,3,1,1,1,1,1,20,8,8,8,8,2,8,8,8,9,5
2024-05-01 12:01:45,2024-05-01 12:02:41,0,128.250.0.195,100,55,1,2024-05-01 12:02:42,R_4o3RmdiF3RZcP2F,,,,,-37.8159,144.9669,anonymous,EN,12,1,1,1,1,1,1,1,20,8,8,8,8,2,8,8,8,9,5
2024-05-01 12:02:59,2024-05-01 12:04:04,0,128.250.0.195,100,64,1,2024-05-01 12:04:04,R_4Tu736eI0H2RzgD,,,,,-37.8159,144.9669,anonymous,EN,12,5,4,1,1,1,1,2,19,7,8,8,8,2,8,7,8,8,4
2024-05-01 12:04:22,2024-05-01 12:05:05,0,128.250.0.195,100,43,1,2024-05-01 12:05:05,R_43qB1dNh4ZdUofA,,,,,-37.8159,144.9669,anonymous,EN,12,3,4,1,1,1,1,1,20,8,8,8,8,2,8,8,8,9,5
2024-05-01 12:05:22,2024-05-01 12:05:53,0,128.250.0.195,100,31,1,2024-05-01 12:05:54,R_4xQyYkoW6R3tm5C,,,,,-37.8159,144.9669,anonymous,EN,12,3,1,1,1,1,1,1,18,8,8,8,8,2,8,8,8,9,6
2024-05-01 12:06:22,2024-05-01 12:06:55,0,128.250.0.195,100,32,1,2024-05-01 12:06:55,R_4QR7iGGJU6Q68Ln,,,,,-37.8159,144.9669,anonymous,EN,12,3,3,1,1,1,1,1,20,8,8,8,8,2,8,8,8,9,5
2024-05-01 12:07:15,2024-05-01 12:07:45,0,128.250.0.195,100,30,1,2024-05-01 12:07:45,R_4J7YLhVTaipprr3,,,,,-37.8159,144.9669,anonymous,EN,12,3,2,1,1,1,1,1,20,8,8,8,8,2,8,8,8,9,5
2024-05-01 13:55:33,2024-05-01 13:57:42,0,128.250.0.55,100,129,1,2024-05-01 13:57:42,R_4FFAbmaqQ9MW9BT,,,,,-37.8159,144.9669,qr,EN,12,5,1,,,14,,5,16,3,3,3,3,3,3,3,3,2,2
2024-05-01 13:58:09,2024-05-01 13:59:00,0,128.250.0.55,100,51,1,2024-05-01 13:59:01,R_4G7bqmnPU4l38pr,,,,,-37.8159,144.9669,qr,EN,13,5,2,,,7,,,14,4,4,4,4,4,4,4,4,4,3
2024-05-01 13:59:26,2024-05-01 14:00:15,0,128.250.0.55,100,48,1,2024-05-01 14:00:15,R_4nVHSrbP7qLq2pX,,,,,-37.8159,144.9669,qr,EN,13,1,4,,,8,,7,,6,6,6,6,6,6,6,6,6,6
2024-05-01 14:00:33,2024-05-01 14:01:31,0,128.250.0.55,100,57,1,2024-05-01 14:01:31,R_4ODnaTrN5gNvJkS,,,,,-37.8159,144.9669,qr,EN,13,5,3,1,9,3,1,,7,5,5,5,5,5,5,5,5,4,4
2024-05-01 14:01:50,2024-05-01 14:02:32,0,128.250.0.55,100,42,1,2024-05-01 14:02:32,R_4QKZsRrB1hXPKXH,,,,,-37.8159,144.9669,qr,EN,13,1,3,1,1,1,1,,15,6,6,6,6,6,6,6,6,6,6
2024-05-01 14:02:57,2024-05-01 14:03:59,0,128.250.0.55,100,62,1,2024-05-01 14:03:59,R_4d6uwTFHe5HxK2B,,,,,-37.8159,144.9669,qr,EN,13,5,4,2,9,1,1,1,16,5,5,5,5,5,5,5,5,5,5
2024-05-01 14:05:01,2024-05-01 14:10:11,0,128.250.0.55,100,309,1,2024-05-01 14:10:11,R_4rPo7AQiiDzPj9G,,,,,-37.8159,144.9669,qr,EN,13,1,2,1,1,1,1,1,16,6,6,6,6,6,6,6,6,6,6
2024-05-01 14:10:36,2024-05-01 14:11:15,0,128.250.0.55,100,39,1,2024-05-01 14:11:16,R_43h4qIWrxw6JmXD,,,,,-37.8159,144.9669,qr,EN,13,3,1,,,,1,1,16,5,5,5,5,5,5,5,5,5,5
2024-05-01 14:11:33,2024-05-01 14:12:11,0,128.250.0.55,100,38,1,2024-05-01 14:12:12,R_4DXWIrLX8dn3utC,,,,,-37.8159,144.9669,qr,EN,13,1,1,,1,1,1,1,20,7,7,7,7,7,7,7,7,6,6
2024-05-01 14:12:30,2024-05-01 14:13:13,0,128.250.0.55,100,43,1,2024-05-01 14:13:14,R_4QKHR1Z1nbr4TkQ,,,,,-37.8159,144.9669,qr,EN,13,3,2,,1,1,1,1,12,4,4,4,4,4,4,4,4,4,4
2024-05-01 14:13:36,2024-05-01 14:14:26,0,128.250.0.55,100,50,1,2024-05-01 14:14:27,R_4ysJZuhq0XxKEQa,,,,,-37.8159,144.9669,qr,EN,13,3,4,1,1,6,2,2,12,5,5,5,5,5,5,5,5,5,5
2024-05-01 14:14:44,2024-05-01 14:15:19,0,128.250.0.55,100,34,1,2024-05-01 14:15:19,R_4wcXeHgkOk1dalU,,,,,-37.8159,144.9669,qr,EN,13,3,3,,1,,,,14,6,6,6,6,6,6,6,6,6,6
2024-05-01 15:15:49,2024-05-01 15:19:30,0,128.250.0.55,100,221,1,2024-05-01 15:19:31,R_4l4cx5un88g0h7b,,,,,-37.8159,144.9669,qr,EN,14,5,2,5,5,4,7,7,16,9,9,9,9,9,9,9,9,2,2
2024-05-01 15:19:55,2024-05-01 15:21:33,0,128.250.0.55,100,98,1,2024-05-01 15:21:33,R_4CMWfuVLBpk2tC1,,,,,-37.8159,144.9669,qr,EN,14,5,3,6,6,3,4,7,16,9,9,9,9,9,9,9,9,2,2
2024-05-01 15:21:50,2024-05-01 15:22:33,0,128.250.0.55,100,43,1,2024-05-01 15:22:34,R_4ho5xSGeV7fE1zc,,,,,-37.8159,144.9669,qr,EN,14,5,1,3,3,3,4,3,18,9,9,9,9,9,9,9,9,2,2
2024-05-01 15:22:53,2024-05-01 15:24:13,0,128.250.0.55,100,79,1,2024-05-01 15:24:13,R_4OJTQHpvC9K7lrA,,,,,-37.8159,144.9669,qr,EN,14,5,4,12,12,5,11,11,14,9,9,9,9,9,9,9,9,2,2
2024-05-01 15:24:30,2024-05-01 15:26:46,0,128.250.0.55,100,136,1,2024-05-01 15:26:47,R_4S6mxQ8E37SLLcl,,,,,-37.8159,144.9669,qr,EN,14,1,4,5,4,6,5,6,17,7,6,6,5,7,6,6,5,7,8
2024-05-01 15:27:05,2024-05-01 15:28:28,0,128.250.0.55,100,82,1,2024-05-01 15:28:28,R_40IOlzT1qDZ6Ush,,,,,-37.8159,144.9669,qr,EN,14,3,1,3,5,6,5,4,18,7,7,6,7,7,7,8,5,9,8
2024-05-01 15:29:41,2024-05-01 15:31:45,0,128.250.0.55,100,123,1,2024-05-01 15:31:45,R_4EqnaIKEh40nfhv,,,,,-37.8159,144.9669,qr,EN,14,1,3,7,6,9,6,7,14,5,5,7,6,5,6,6,4,7,6
2024-05-01 15:32:03,2024-05-01 15:33:39,0,128.250.0.55,100,95,1,2024-05-01 15:33:39,R_4rdWay8zc89FlJB,,,,,-37.8159,144.9669,qr,EN,14,3,2,4,6,4,3,4,17,7,7,6,7,7,7,7,6,7,7
2024-05-01 15:33:56,2024-05-01 15:35:08,0,128.250.0.55,100,72,1,2024-05-01 15:35:09,R_4eHt9ag2wezE3OF,,,,,-37.8159,144.9669,qr,EN,14,1,2,3,3,9,3,3,19,8,7,6,8,7,6,7,6,7,7
2024-05-01 15:35:35,2024-05-01 15:36:39,0,128.250.0.55,100,64,1,2024-05-01 15:36:39,R_4yj9X72uRUeYaX1,,,,,-37.8159,144.9669,qr,EN,14,3,3,6,6,7,4,5,17,7,8,7,8,7,7,7,6,8,8
2024-05-01 15:36:57,2024-05-01 15:37:57,0,128.250.0.55,100,59,1,2024-05-01 15:37:57,R_4Lv74iWP0AzrNB4,,,,,-37.8159,144.9669,qr,EN,14,1,1,3,2,10,3,2,20,8,8,7,8,7,8,8,7,9,10
2024-05-01 15:38:15,2024-05-01 15:39:28,0,128.250.0.55,100,72,1,2024-05-01 15:39:28,R_4smrg3kzCvDhxGJ,,,,,-37.8159,144.9669,qr,EN,14,3,4,6,6,5,6,6,15,6,6,7,6,6,5,7,7,6,6
2024-05-01 16:22:31,2024-05-01 16:25:26,0,128.250.0.55,100,175,1,2024-05-01 16:25:26,R_4LklTOmgaDH7WzV,,,,,-37.8159,144.9669,qr,EN,15,5,3,12,15,16,10,7,18,6,6,8,6,7,7,7,7,9,9
2024-05-01 16:25:46,2024-05-01 16:27:04,0,128.250.0.55,100,77,1,2024-05-01 16:27:04,R_4uZJAcQ0jHMCcFY,,,,,-37.8159,144.9669,qr,EN,15,5,4,16,17,15,13,7,18,6,7,7,7,8,7,7,7,8,9
2024-05-01 16:27:26,2024-05-01 16:28:40,0,128.250.0.55,100,73,1,2024-05-01 16:28:40,R_4Yl0J37O4nMLKxz,,,,,-37.8159,144.9669,qr,EN,15,5,2,14,16,13,13,4,18,7,6,7,6,6,7,7,8,8,9
2024-05-01 16:29:03,2024-05-01 16:30:01,0,128.250.0.55,100,58,1,2024-05-01 16:30:02,R_47mexR3iWwcQ1sl,,,,,-37.8159,144.9669,qr,EN,15,3,1,11,17,17,4,2,19,7,7,7,8,7,6,7,8,8,8
2024-05-01 16:30:20,2024-05-01 16:31:14,0,128.250.0.55,100,54,1,2024-05-01 16:31:14,R_4IRHnPqVhxN4s5H,,,,,-37.8159,144.9669,qr,EN,15,5,1,11,10,14,9,4,18,6,6,7,8,7,6,7,6,8,10
2024-05-01 16:31:33,2024-05-01 16:32:24,0,128.250.0.55,100,51,1,2024-05-01 16:32:24,R_4RjYnER8M3lgtYl,,,,,-37.8159,144.9669,qr,EN,15,3,2,11,13,18,9,4,19,6,6,7,7,6,8,7,7,8,10
2024-05-01 16:33:32,2024-05-01 16:36:07,0,128.250.0.55,100,155,1,2024-05-01 16:36:07,R_41ZVlOkYxgd6EsF,,,,,-37.8159,144.9669,qr,EN,15,1,4,6,10,18,7,2,20,8,7,8,7,7,7,7,8,9,10
2024-05-01 16:36:27,2024-05-01 16:37:05,0,128.250.0.55,100,38,1,2024-05-01 16:37:05,R_4LGAhEOK7MYSXIt,,,,,-37.8159,144.9669,qr,EN,15,3,3,10,11,17,6,3,18,7,7,6,6,7,8,7,7,9,10
2024-05-01 16:37:26,2024-05-01 16:38:15,0,128.250.0.55,100,48,1,2024-05-01 16:38:15,R_4pKU1rJ0Z5ipZnk,,,,,-37.8159,144.9669,qr,EN,15,1,3,5,8,19,6,4,19,7,8,8,7,7,8,7,8,9,10
2024-05-01 16:38:35,2024-05-01 16:39:17,0,128.250.0.55,100,41,1,2024-05-01 16:39:18,R_4gqB6asGcUvt8fa,,,,,-37.8159,144.9669,qr,EN,15,3,4,6,10,13,9,6,19,7,8,7,8,8,7,7,7,9,9
2024-05-01 16:39:37,2024-05-01 16:40:17,0,128.250.0.55,100,40,1,2024-05-01 16:40:18,R_4yhENkz5oVAP3CV,,,,,-37.8159,144.9669,qr,EN,15,1,2,9,11,18,6,6,19,7,7,8,7,7,8,7,8,8,9
2024-05-01 16:40:34,2024-05-01 16:41:13,0,128.250.0.55,100,39,1,2024-05-01 16:41:14,R_4zA6970BZamlepc,,,,,-37.8159,144.9669,qr,EN,15,1,1,11,15,19,7,4,20,8,8,8,8,8,8,8,7,10,10
2024-05-01 17:42:42,2024-05-01 17:44:02,0,128.250.0.55,100,80,1,2024-05-01 17:44:04,R_46mSnu2IECYVKKa,,,,,-37.8159,144.9669,qr,EN,16,5,4,,,5,,,18,6,6,7,7,6,7,7,6,7,7
